match_id,round,timestamp,event_type,details
match_4bc226b4be,13,71298,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71299,WeaponFire,Player SOBAO fired P250 (speed=472.23)
match_4bc226b4be,13,71300,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=499.91)
match_4bc226b4be,13,71304,DeathPosition,"Player Wi11ard died at (-179.5, 941.1, 1.2)"
match_4bc226b4be,13,71304,Kill,"Killer=Young Reel, Victim=Wi11ard, Headshot=true"
match_4bc226b4be,13,71304,WeaponFire,Player Young Reel fired USP-S (speed=37.51)
match_4bc226b4be,13,71311,WeaponFire,Player SOBAO fired P250 (speed=478.07)
match_4bc226b4be,13,71315,WeaponFire,Player Young Reel fired USP-S (speed=257.04)
match_4bc226b4be,13,71321,WeaponFire,Player SOBAO fired P250 (speed=479.99)
match_4bc226b4be,13,71326,WeaponFire,Player Young Reel fired USP-S (speed=24.72)
match_4bc226b4be,13,71331,WeaponFire,Player SOBAO fired P250 (speed=479.96)
match_4bc226b4be,13,71334,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71336,WeaponFire,Player Young Reel fired USP-S (speed=7.05)
match_4bc226b4be,13,71341,WeaponFire,Player SOBAO fired P250 (speed=315.94)
match_4bc226b4be,13,71347,WeaponFire,Player Young Reel fired USP-S (speed=249.63)
match_4bc226b4be,13,71348,ItemPickup,Player SoldadoDeMou10 bought Smoke Grenade [finalMoney(after)=300 cost=300]
match_4bc226b4be,13,71351,WeaponFire,Player SOBAO fired P250 (speed=200.13)
match_4bc226b4be,13,71358,WeaponFire,Player Young Reel fired USP-S (speed=290.74)
match_4bc226b4be,13,71360,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71367,WeaponFire,Player SOBAO fired P250 (speed=142.50)
match_4bc226b4be,13,71369,WeaponFire,Player Young Reel fired USP-S (speed=320.80)
match_4bc226b4be,13,71380,DeathPosition,"Player SOBAO died at (-212.0, 1286.2, 0.3)"
match_4bc226b4be,13,71380,Kill,"Killer=Young Reel, Victim=SOBAO, Headshot=false"
match_4bc226b4be,13,71380,WeaponFire,Player Young Reel fired USP-S (speed=350.80)
match_4bc226b4be,13,71391,WeaponFire,Player Young Reel fired USP-S (speed=279.67)
match_4bc226b4be,13,71413,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=504.12)
match_4bc226b4be,13,71417,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71435,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71440,ItemPickup,Player SoldadoDeMou10 bought HE Grenade [finalMoney(after)=0 cost=300]
match_4bc226b4be,13,71451,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71460,WeaponFire,Player SoldadoDeMou10 fired Glock-18 (speed=478.65)
match_4bc226b4be,13,71470,WeaponFire,Player SoldadoDeMou10 fired Glock-18 (speed=479.52)
match_4bc226b4be,13,71472,WeaponFire,Player Young Reel fired USP-S (speed=225.27)
match_4bc226b4be,13,71475,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71480,WeaponFire,Player SoldadoDeMou10 fired Glock-18 (speed=449.93)
match_4bc226b4be,13,71484,WeaponFire,Player Young Reel fired USP-S (speed=103.25)
match_4bc226b4be,13,71490,WeaponFire,Player SoldadoDeMou10 fired Glock-18 (speed=273.95)
match_4bc226b4be,13,71494,WeaponFire,Player Young Reel fired USP-S (speed=126.76)
match_4bc226b4be,13,71500,DeathPosition,"Player Young Reel died at (274.2, 1453.7, -0.1)"
match_4bc226b4be,13,71500,Kill,"Killer=SoldadoDeMou10, Victim=Young Reel, Headshot=true"
match_4bc226b4be,13,71500,WeaponFire,Player SoldadoDeMou10 fired Glock-18 (speed=230.42)
match_4bc226b4be,13,71501,DeathPosition,"Player SoldadoDeMou10 died at (-77.0, 1411.4, -0.4)"
match_4bc226b4be,13,71501,Kill,"Killer=EL MATA POLLOS, Victim=SoldadoDeMou10, Headshot=true"
match_4bc226b4be,13,71501,WeaponFire,Player EL MATA POLLOS fired USP-S (speed=0.00)
match_4bc226b4be,13,71506,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=170.96)
match_4bc226b4be,13,71518,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=228.07)
match_4bc226b4be,13,71528,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=22.27)
match_4bc226b4be,13,71537,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,71547,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,71557,DeathPosition,"Player EL MATA POLLOS died at (-520.7, 1003.1, -49.2)"
match_4bc226b4be,13,71557,Kill,"Killer=๖ۣۜBossma๖ۣۜ, Victim=EL MATA POLLOS, Headshot=false"
match_4bc226b4be,13,71557,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,71566,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,71576,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,71838,ItemPickup,Player ๖ۣۜBossma๖ۣۜ picked_up C4 [finalMoney(after)=300 cost=0]
match_4bc226b4be,13,71976,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=249.48)
match_4bc226b4be,13,72051,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,72055,WeaponFire,Player tusmuertos fired USP-S (speed=12.94)
match_4bc226b4be,13,72062,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,72071,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=78.04)
match_4bc226b4be,13,72098,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=20.71)
match_4bc226b4be,13,72099,WeaponFire,Player tusmuertos fired USP-S (speed=168.15)
match_4bc226b4be,13,72111,DeathPosition,"Player tusmuertos died at (765.1, 2745.3, 163.9)"
match_4bc226b4be,13,72111,Kill,"Killer=Kerchak, Victim=tusmuertos, Headshot=false"
match_4bc226b4be,13,72111,WeaponFire,Player Kerchak fired Glock-18 (speed=159.88)
match_4bc226b4be,13,72120,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,13,72123,WeaponFire,Player Kerchak fired Glock-18 (speed=20.89)
match_4bc226b4be,13,72133,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,13,72159,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=178.51)
match_4bc226b4be,13,72170,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Glock-18 (speed=0.00)
match_4bc226b4be,13,72181,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=32.54)
match_4bc226b4be,13,72228,WeaponFire,Player Kerchak fired Glock-18 (speed=35.37)
match_4bc226b4be,13,72241,WeaponFire,Player Kerchak fired Glock-18 (speed=0.85)
match_4bc226b4be,13,72255,WeaponFire,Player Kerchak fired Glock-18 (speed=149.87)
match_4bc226b4be,13,72268,WeaponFire,Player Kerchak fired Glock-18 (speed=120.15)
match_4bc226b4be,13,72280,WeaponFire,Player Kerchak fired Glock-18 (speed=85.59)
match_4bc226b4be,13,72292,WeaponFire,Player Kerchak fired Glock-18 (speed=0.00)
match_4bc226b4be,13,72305,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Molotov (speed=399.76)
match_4bc226b4be,13,72348,WeaponFire,Player Kerchak fired Glock-18 (speed=331.43)
match_4bc226b4be,13,72383,WeaponFire,Player Kerchak fired Glock-18 (speed=147.73)
match_4bc226b4be,13,72421,WeaponFire,Player Kerchak fired Glock-18 (speed=159.67)
match_4bc226b4be,13,72432,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=64.46)
match_4bc226b4be,13,72433,WeaponFire,Player Kerchak fired Glock-18 (speed=141.86)
match_4bc226b4be,13,72443,WeaponFire,Player Kerchak fired Glock-18 (speed=99.90)
match_4bc226b4be,13,72455,WeaponFire,Player Kerchak fired Glock-18 (speed=169.66)
match_4bc226b4be,13,72459,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=190.22)
match_4bc226b4be,13,72467,WeaponFire,Player Kerchak fired Glock-18 (speed=143.07)
match_4bc226b4be,13,72477,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=14.69)
match_4bc226b4be,13,72478,DeathPosition,"Player ♕QUE MIRA BOBO♕ died at (1201.2, 2657.2, 96.5)"
match_4bc226b4be,13,72478,Kill,"Killer=Kerchak, Victim=♕QUE MIRA BOBO♕, Headshot=false"
match_4bc226b4be,13,72478,WeaponFire,Player Kerchak fired Glock-18 (speed=23.22)
match_4bc226b4be,13,72491,WeaponFire,Player Kerchak fired Glock-18 (speed=118.74)
match_4bc226b4be,13,72673,WeaponFire,Player Rodrigo fired USP-S (speed=91.79)
match_4bc226b4be,13,72678,WeaponFire,Player Kerchak fired Glock-18 (speed=321.55)
match_4bc226b4be,13,72688,WeaponFire,Player Rodrigo fired USP-S (speed=14.46)
match_4bc226b4be,13,72691,WeaponFire,Player Kerchak fired Glock-18 (speed=241.62)
match_4bc226b4be,13,72701,WeaponFire,Player Kerchak fired Glock-18 (speed=209.11)
match_4bc226b4be,13,72708,WeaponFire,Player Rodrigo fired USP-S (speed=152.52)
match_4bc226b4be,13,73031,WeaponFire,Player Kerchak fired Flashbang (speed=7.46)
match_4bc226b4be,13,73148,WeaponFire,Player ๖ۣۜBossma๖ۣۜ fired Smoke Grenade (speed=0.00)
match_4bc226b4be,13,73159,WeaponFire,Player Kerchak fired Glock-18 (speed=454.03)
match_4bc226b4be,13,73167,WeaponFire,Player Rodrigo fired USP-S (speed=164.07)
match_4bc226b4be,13,73169,WeaponFire,Player Kerchak fired Glock-18 (speed=391.80)
match_4bc226b4be,13,73178,WeaponFire,Player Kerchak fired Glock-18 (speed=208.07)
match_4bc226b4be,13,73179,WeaponFire,Player Rodrigo fired USP-S (speed=132.58)
match_4bc226b4be,13,73188,WeaponFire,Player Kerchak fired Glock-18 (speed=45.59)
match_4bc226b4be,13,73198,WeaponFire,Player Kerchak fired Glock-18 (speed=42.00)
match_4bc226b4be,13,73198,WeaponFire,Player Rodrigo fired USP-S (speed=209.50)
match_4bc226b4be,13,73208,WeaponFire,Player Kerchak fired Glock-18 (speed=3.82)
match_4bc226b4be,13,73216,WeaponFire,Player Rodrigo fired USP-S (speed=48.62)
match_4bc226b4be,13,73217,DeathPosition,"Player Rodrigo died at (198.9, 2317.1, -119.0)"
match_4bc226b4be,13,73217,Kill,"Killer=Kerchak, Victim=Rodrigo, Headshot=true"
match_4bc226b4be,13,73217,WeaponFire,Player Kerchak fired Glock-18 (speed=275.52)
match_4bc226b4be,13,73217,BadFlash,Kerchak's flash blinded 2 teammates vs 1 enemies
match_4bc226b4be,13,73217,RoundEnd,Round 13 ended. Reason: 9 (Winner=2)
match_4bc226b4be,13,73227,WeaponFire,Player Kerchak fired Glock-18 (speed=275.52)
match_4bc226b4be,13,73237,WeaponFire,Player Kerchak fired Glock-18 (speed=275.52)
match_4bc226b4be,14,73665,RoundStart,Round 14 started (freeze time)
match_4bc226b4be,14,73665,ItemPickup,Player SOBAO picked_up Knife [finalMoney(after)=3450 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player SOBAO bought Glock-18 [finalMoney(after)=3250 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player SoldadoDeMou10 picked_up Knife [finalMoney(after)=3700 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player SoldadoDeMou10 bought Glock-18 [finalMoney(after)=3500 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player Wi11ard picked_up Knife [finalMoney(after)=3250 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player Wi11ard bought Glock-18 [finalMoney(after)=3050 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player ♕QUE MIRA BOBO♕ picked_up Knife [finalMoney(after)=2050 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player ♕QUE MIRA BOBO♕ bought USP-S [finalMoney(after)=1850 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player tusmuertos picked_up Knife [finalMoney(after)=2050 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player tusmuertos bought USP-S [finalMoney(after)=1850 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player Rodrigo picked_up Knife [finalMoney(after)=2000 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player Rodrigo bought USP-S [finalMoney(after)=1800 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player Young Reel picked_up Knife [finalMoney(after)=2650 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player Young Reel bought USP-S [finalMoney(after)=2450 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player EL MATA POLLOS picked_up Knife [finalMoney(after)=2700 cost=0]
match_4bc226b4be,14,73665,ItemPickup,Player EL MATA POLLOS bought USP-S [finalMoney(after)=2500 cost=200]
match_4bc226b4be,14,73665,ItemPickup,Player ๖ۣۜBossma๖ۣۜ picked_up C4 [finalMoney(after)=3950 cost=0]
match_4bc226b4be,14,73914,ItemPickup,Player SOBAO bought Kevlar + Helmet [finalMoney(after)=2250 cost=1000]
match_4bc226b4be,14,73948,ItemPickup,Player Wi11ard bought Kevlar + Helmet [finalMoney(after)=2050 cost=1000]
match_4bc226b4be,14,73990,ItemPickup,Player SOBAO bought Galil AR [finalMoney(after)=450 cost=1800]
match_4bc226b4be,14,74080,ItemPickup,Player SOBAO bought HE Grenade [finalMoney(after)=150 cost=300]
match_4bc226b4be,14,74087,ItemPickup,Player Wi11ard bought MAC-10 [finalMoney(after)=1000 cost=1050]
match_4bc226b4be,14,74106,ItemPickup,Player SOBAO picked_up Flashbang [finalMoney(after)=150 cost=200]
match_4bc226b4be,14,74249,ItemPickup,Player Wi11ard bought Smoke Grenade [finalMoney(after)=700 cost=300]
match_4bc226b4be,14,74307,ItemPickup,Player Wi11ard bought Flashbang [finalMoney(after)=500 cost=200]
match_4bc226b4be,14,74321,ItemPickup,Player Wi11ard bought Flashbang [finalMoney(after)=300 cost=200]
match_4bc226b4be,14,74364,ItemPickup,Player EL MATA POLLOS bought SSG 08 [finalMoney(after)=800 cost=1700]
match_4bc226b4be,14,74397,ItemPickup,Player Young Reel bought Kevlar + Helmet [finalMoney(after)=1450 cost=1000]
match_4bc226b4be,14,74444,ItemPickup,Player Young Reel picked_up MP7 [finalMoney(after)=1450 cost=1500]
match_4bc226b4be,14,74517,ItemPickup,Player Kerchak bought MAC-10 [finalMoney(after)=3100 cost=1050]
match_4bc226b4be,14,74540,ItemPickup,Player Kerchak bought Kevlar + Helmet [finalMoney(after)=2100 cost=1000]
match_4bc226b4be,14,74563,ItemPickup,Player Kerchak bought Smoke Grenade [finalMoney(after)=1800 cost=300]
match_4bc226b4be,14,74576,ItemPickup,Player Kerchak bought Flashbang [finalMoney(after)=1600 cost=200]
match_4bc226b4be,14,74587,ItemPickup,Player Young Reel bought MP9 [finalMoney(after)=200 cost=1250]
match_4bc226b4be,14,74590,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Kevlar + Helmet [finalMoney(after)=2950 cost=1000]
match_4bc226b4be,14,74592,ItemPickup,Player Kerchak bought Molotov [finalMoney(after)=1200 cost=400]
match_4bc226b4be,14,74655,ItemPickup,Player Young Reel picked_up HE Grenade [finalMoney(after)=200 cost=300]
match_4bc226b4be,14,74699,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Galil AR [finalMoney(after)=1150 cost=1800]
match_4bc226b4be,14,74717,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Flashbang [finalMoney(after)=950 cost=200]
match_4bc226b4be,14,74735,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Smoke Grenade [finalMoney(after)=650 cost=300]
match_4bc226b4be,14,74757,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought HE Grenade [finalMoney(after)=350 cost=300]
match_4bc226b4be,14,74797,ItemPickup,Player EL MATA POLLOS picked_up Kevlar + Helmet [finalMoney(after)=800 cost=1000]
match_4bc226b4be,14,74821,ItemPickup,Player ๖ۣۜBossma๖ۣۜ bought Flashbang [finalMoney(after)=150 cost=200]
match_4bc226b4be,14,74823,ItemPickup,Player SoldadoDeMou10 bought Kevlar + Helmet [finalMoney(after)=2500 cost=1000]
match_4bc226b4be,14,74823,ItemPickup,Player SoldadoDeMou10 picked_up AK-47 [finalMoney(after)=2500 cost=2700]
match_4bc226b4be,14,74873,ItemPickup,Player tusmuertos bought HE Grenade [finalMoney(after)=1550 cost=300]
match_4bc226b4be,14,74876,ItemPickup,Player Rodrigo bought Incendiary Grenade [finalMoney(after)=1300 cost=500]
match_4bc226b4be,14,74945,FreezeTimeEnded,"Round 14: freeze time ended, action begins!"
match_4bc226b4be,14,75002,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=494.69)
match_4bc226b4be,14,75098,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=515.70)
match_4bc226b4be,14,75124,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=517.76)
match_4bc226b4be,14,75149,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=508.41)
match_4bc226b4be,14,75151,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=499.66)
match_4bc226b4be,14,75175,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=501.07)
match_4bc226b4be,14,75200,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=486.10)
match_4bc226b4be,14,75226,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=488.89)
match_4bc226b4be,14,75252,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=486.37)
match_4bc226b4be,14,75277,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=500.69)
match_4bc226b4be,14,75455,WeaponFire,Player Kerchak fired Flashbang (speed=360.07)
match_4bc226b4be,14,75520,WeaponFire,Player Rodrigo fired Incendiary Grenade (speed=89.78)
match_4bc226b4be,14,75662,WeaponFire,Player Young Reel fired HE Grenade (speed=472.31)
match_4bc226b4be,14,75717,WeaponFire,Player Kerchak fired MAC-10 (speed=409.24)
match_4bc226b4be,14,75722,WeaponFire,Player Kerchak fired MAC-10 (speed=361.09)
match_4bc226b4be,14,75722,WeaponFire,Player tusmuertos fired HE Grenade (speed=126.56)
match_4bc226b4be,14,75727,WeaponFire,Player Kerchak fired MAC-10 (speed=361.09)
match_4bc226b4be,14,75731,WeaponFire,Player Kerchak fired MAC-10 (speed=423.09)
match_4bc226b4be,14,75736,WeaponFire,Player Kerchak fired MAC-10 (speed=423.09)
match_4bc226b4be,14,75741,WeaponFire,Player Kerchak fired MAC-10 (speed=438.98)
match_4bc226b4be,14,75746,WeaponFire,Player Kerchak fired MAC-10 (speed=438.98)
match_4bc226b4be,14,75751,WeaponFire,Player Kerchak fired MAC-10 (speed=445.03)
match_4bc226b4be,14,75752,WeaponFire,Player Young Reel fired MP9 (speed=126.79)
match_4bc226b4be,14,75755,DeathPosition,"Player Young Reel died at (-1598.4, 2020.4, -3.8)"
match_4bc226b4be,14,75755,Kill,"Killer=Kerchak, Victim=Young Reel, Headshot=true"
match_4bc226b4be,14,75755,WeaponFire,Player Kerchak fired MAC-10 (speed=445.03)
match_4bc226b4be,14,75758,WeaponFire,Player SOBAO fired Galil AR (speed=429.11)
match_4bc226b4be,14,75760,WeaponFire,Player Kerchak fired MAC-10 (speed=445.03)
match_4bc226b4be,14,75764,WeaponFire,Player SOBAO fired Galil AR (speed=518.97)
match_4bc226b4be,14,75765,WeaponFire,Player Kerchak fired MAC-10 (speed=227.36)
match_4bc226b4be,14,75770,WeaponFire,Player Kerchak fired MAC-10 (speed=227.36)
match_4bc226b4be,14,75770,WeaponFire,Player SOBAO fired Galil AR (speed=518.97)
match_4bc226b4be,14,75775,WeaponFire,Player Kerchak fired MAC-10 (speed=160.41)
match_4bc226b4be,14,75775,WeaponFire,Player SOBAO fired Galil AR (speed=437.43)
match_4bc226b4be,14,75787,WeaponFire,Player Rodrigo fired USP-S (speed=151.98)
match_4bc226b4be,14,75798,WeaponFire,Player Rodrigo fired USP-S (speed=0.00)
match_4bc226b4be,14,75817,WeaponFire,Player tusmuertos fired USP-S (speed=379.83)
match_4bc226b4be,14,75818,WeaponFire,Player Rodrigo fired USP-S (speed=25.92)
match_4bc226b4be,14,75820,WeaponFire,Player SOBAO fired Galil AR (speed=186.80)
match_4bc226b4be,14,75826,WeaponFire,Player SOBAO fired Galil AR (speed=212.77)
match_4bc226b4be,14,75829,WeaponFire,Player tusmuertos fired USP-S (speed=65.10)
match_4bc226b4be,14,75833,WeaponFire,Player Rodrigo fired USP-S (speed=50.22)
match_4bc226b4be,14,75835,WeaponFire,Player Wi11ard fired Smoke Grenade (speed=466.00)
match_4bc226b4be,14,75835,WeaponFire,Player SOBAO fired Galil AR (speed=236.55)
match_4bc226b4be,14,75840,WeaponFire,Player tusmuertos fired USP-S (speed=40.33)
match_4bc226b4be,14,75841,WeaponFire,Player SOBAO fired Galil AR (speed=100.60)
match_4bc226b4be,14,75851,WeaponFire,Player tusmuertos fired USP-S (speed=204.85)
match_4bc226b4be,14,75852,DeathPosition,"Player tusmuertos died at (-1837.0, 2525.9, 32.2)"
match_4bc226b4be,14,75852,Kill,"Killer=SOBAO, Victim=tusmuertos, Headshot=true"
match_4bc226b4be,14,75852,WeaponFire,Player Rodrigo fired USP-S (speed=58.79)
match_4bc226b4be,14,75852,WeaponFire,Player SOBAO fired Galil AR (speed=101.57)
match_4bc226b4be,14,75857,WeaponFire,Player SOBAO fired Galil AR (speed=101.57)
match_4bc226b4be,14,75863,WeaponFire,Player SOBAO fired Galil AR (speed=80.86)
match_4bc226b4be,14,75864,WeaponFire,Player SoldadoDeMou10 fired AK-47 (speed=122.24)
match_4bc226b4be,14,75868,WeaponFire,Player Kerchak fired MAC-10 (speed=429.04)
match_4bc226b4be,14,75869,WeaponFire,Player SOBAO fired Galil AR (speed=80.86)
match_4bc226b4be,14,75872,WeaponFire,Player Kerchak fired MAC-10 (speed=460.33)
match_4bc226b4be,14,75877,WeaponFire,Player Kerchak fired MAC-10 (speed=460.33)
match_4bc226b4be,14,75879,DeathPosition,"Player Rodrigo died at (-1731.0, 2802.4, 66.0)"
match_4bc226b4be,14,75879,Kill,"Killer=SOBAO, Victim=Rodrigo, Headshot=true"
match_4bc226b4be,14,75879,WeaponFire,Player SOBAO fired Galil AR (speed=47.49)
match_4bc226b4be,14,75885,WeaponFire,Player SOBAO fired Galil AR (speed=52.50)
match_4bc226b4be,14,75893,WeaponFire,Player Kerchak fired MAC-10 (speed=479.78)
match_4bc226b4be,14,75898,WeaponFire,Player Kerchak fired MAC-10 (speed=479.78)
match_4bc226b4be,14,75903,WeaponFire,Player Kerchak fired MAC-10 (speed=480.86)
match_4bc226b4be,14,75907,WeaponFire,Player Kerchak fired MAC-10 (speed=480.86)
match_4bc226b4be,14,75929,WeaponFire,Player ♕QUE MIRA BOBO♕ fired Knife (speed=486.63)
match_4bc226b4be,14,76116,DeathPosition,"Player ๖ۣۜBossma๖ۣۜ died at (-2028.2, 1832.5, 24.7)"
match_4bc226b4be,14,76116,Kill,"Killer=EL MATA POLLOS, Victim=๖ۣۜBossma๖ۣۜ, Headshot=false"
match_4bc226b4be,14,76116,WeaponFire,Player EL MATA POLLOS fired SSG 08 (speed=0.00)
match_4bc226b4be,14,76202,WeaponFire,Player Kerchak fired MAC-10 (speed=336.24)
match_4bc226b4be,14,76207,WeaponFire,Player Kerchak fired MAC-10 (speed=336.24)
match_4bc226b4be,14,76212,DeathPosition,"Player EL MATA POLLOS died at (-854.5, 2292.7, -85.8)"
match_4bc226b4be,14,76212,Kill,"Killer=Kerchak, Victim=EL MATA POLLOS, Headshot=true"
match_4bc226b4be,14,76212,WeaponFire,Player Kerchak fired MAC-10 (speed=356.34)
match_4bc226b4be,14,76217,WeaponFire,Player Kerchak fired MAC-10 (speed=356.34)
match_4bc226b4be,14,76221,WeaponFire,Player Kerchak fired MAC-10 (speed=352.83)
match_4bc226b4be,14,76226,WeaponFire,Player Kerchak fired MAC-10 (speed=352.83)
match_4bc226b4be,14,76231,WeaponFire,Player Kerchak fired MAC-10 (speed=353.38)
match_4bc226b4be,14,76236,WeaponFire,Player Kerchak fired MAC-10 (speed=353.38)
match_4bc226b4be,14,76305,WeaponFire,Player Kerchak fired MAC-10 (speed=551.28)
match_4bc226b4be,14,76307,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=378.06)
match_4bc226b4be,14,76310,WeaponFire,Player Kerchak fired MAC-10 (speed=551.28)
match_4bc226b4be,14,76314,WeaponFire,Player Kerchak fired MAC-10 (speed=178.89)
match_4bc226b4be,14,76319,WeaponFire,Player Kerchak fired MAC-10 (speed=178.89)
match_4bc226b4be,14,76322,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=34.83)
match_4bc226b4be,14,76324,WeaponFire,Player Kerchak fired MAC-10 (speed=135.19)
match_4bc226b4be,14,76329,WeaponFire,Player Kerchak fired MAC-10 (speed=135.19)
match_4bc226b4be,14,76336,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,14,76345,WeaponFire,Player Kerchak fired MAC-10 (speed=399.59)
match_4bc226b4be,14,76349,WeaponFire,Player Kerchak fired MAC-10 (speed=399.59)
match_4bc226b4be,14,76354,WeaponFire,Player Kerchak fired MAC-10 (speed=56.61)
match_4bc226b4be,14,76359,WeaponFire,Player Kerchak fired MAC-10 (speed=56.61)
match_4bc226b4be,14,76361,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=63.98)
match_4bc226b4be,14,76379,WeaponFire,Player Kerchak fired MAC-10 (speed=179.63)
match_4bc226b4be,14,76384,WeaponFire,Player Kerchak fired MAC-10 (speed=181.75)
match_4bc226b4be,14,76389,WeaponFire,Player Kerchak fired MAC-10 (speed=181.75)
match_4bc226b4be,14,76391,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=115.98)
match_4bc226b4be,14,76407,WeaponFire,Player Kerchak fired MAC-10 (speed=217.38)
match_4bc226b4be,14,76412,WeaponFire,Player Kerchak fired MAC-10 (speed=27.73)
match_4bc226b4be,14,76416,WeaponFire,Player Kerchak fired MAC-10 (speed=27.73)
match_4bc226b4be,14,76419,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=199.84)
match_4bc226b4be,14,76421,WeaponFire,Player Kerchak fired MAC-10 (speed=74.93)
match_4bc226b4be,14,76426,WeaponFire,Player Kerchak fired MAC-10 (speed=74.93)
match_4bc226b4be,14,76441,WeaponFire,Player ♕QUE MIRA BOBO♕ fired USP-S (speed=0.00)
match_4bc226b4be,14,76448,WeaponFire,Player Kerchak fired MAC-10 (speed=154.93)
match_4bc226b4be,14,76451,WeaponFire,Player SoldadoDeMou10 fired Knife (speed=399.57)
